tanggal,tahun,bulan,daerah,jumlah_kecelakaan,korban_meninggal,korban_luka_berat,korban_luka_ringan,cuaca,waktu_kejadian,jenis_kendaraan,penyebab_kecelakaan,jenis_jalan,kondisi_jalan,kecepatan_pengendara,geometri_jalan,jenis_kelamin_pengemudi,usia_pengemudi,pengaruh_alkohol,jenis_angkutan,status_kecelakaan,status_korban,eligible_santunan,dasar_hukum,jenis_santunan,estimasi_biaya_santunan
1/21/2024,2024,1,Palembang,653,128,20,23,Hujan,Malam,Mobil,Kurang Jarak Aman,Jalan Provinsi,Baik,>60,Simpang Y,Laki-laki,>50,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,7860000000
12/20/2025,2025,12,Yogyakarta,1075,302,24,23,Cerah,Siang,Motor,Kecepatan Berlebih,Jalan Provinsi,Baik,<40,Tikungan,Perempuan,>50,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
5/7/2024,2024,5,Semarang,614,444,21,32,Cerah,Dini Hari,Mobil,Kelalaian Pengemudi,Jalan Nasional,Berlubang,40-60,Simpang T,Laki-laki,<17,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
8/11/2024,2024,8,Jakarta Timur,615,136,25,11,Cerah,Dini Hari,Truk,Pelanggaran Lalu Lintas,Jalan Kota,Baik,40-60,Simpang 4,Laki-laki,26-45,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
7/5/2023,2023,7,Bekasi,475,172,24,36,Cerah,Siang,Truk,Kecepatan Berlebih,Jalan Kota,Berlubang,40-60,Tikungan,Perempuan,>50,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
6/9/2023,2023,6,Jakarta Selatan,771,167,27,44,Cerah,Pagi,Mobil,Pelanggaran Lalu Lintas,Jalan Kota,Berlubang,<40,Simpang T,Perempuan,<17,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,10580000000
10/4/2023,2023,10,Medan,520,154,26,17,Cerah,Malam,Mobil,Kecepatan Berlebih,Jalan Provinsi,Berlubang,>60,Simpang Y,Perempuan,>50,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,9340000000
5/30/2024,2024,5,Surabaya,637,387,29,10,Hujan,Pagi,Motor,Kurang Jarak Aman,Jalan Provinsi,Rusak,>60,Simpang 4,Perempuan,26-45,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,21000000000
2/20/2023,2023,2,Surabaya,517,499,29,7,Hujan,Pagi,Bus,Kondisi Jalan,Jalan Provinsi,Rusak,<40,Tikungan,Laki-laki,17-25,Ya,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,26540000000
8/24/2023,2023,8,Medan,603,359,21,0,Hujan,Dini Hari,Truk,Kecepatan Berlebih,Jalan Nasional,Rusak,<40,Simpang Y,Perempuan,17-25,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,19000000000
12/20/2023,2023,12,Jakarta Timur,916,188,30,56,Hujan,Siang,Bus,Kecepatan Berlebih,Jalan Nasional,Rusak,<40,Tikungan,Laki-laki,<17,Ya,umum,tunggal,penumpang,ya,UU 33/1964,meninggal,12020000000
12/29/2021,2021,12,Jakarta Timur,598,207,23,34,Hujan,Siang,Motor,Kondisi Jalan,Jalan Provinsi,Berlubang,40-60,Simpang T,Laki-laki,<17,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,12180000000
12/27/2022,2022,12,Bandung,773,195,30,38,Hujan,Malam,Motor,Kondisi Jalan,Jalan Provinsi,Baik,>60,Simpang 4,Laki-laki,>50,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
6/9/2022,2022,6,Bandung,571,108,26,66,Hujan,Pagi,Mobil,Kurang Jarak Aman,Jalan Provinsi,Rusak,<40,Simpang Y,Laki-laki,>50,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,8020000000
12/24/2023,2023,12,Surabaya,882,143,30,28,Hujan,Pagi,Mobil,Kelalaian Pengemudi,Jalan Nasional,Berlubang,>60,Simpang 4,Laki-laki,>50,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,9210000000
8/27/2024,2024,8,Medan,617,224,28,38,Cerah,Pagi,Truk,Kurang Jarak Aman,Jalan Provinsi,Rusak,<40,Simpang Y,Laki-laki,<17,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,13360000000
6/15/2022,2022,6,Semarang,552,221,21,22,Cerah,Siang,Bus,Kurang Jarak Aman,Jalan Kota,Berlubang,<40,Simpang Y,Perempuan,26-45,Tidak,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,12540000000
11/29/2024,2024,11,Medan,699,235,28,7,Cerah,Pagi,Mobil,Rem Blong,Jalan Nasional,Berlubang,<40,Simpang T,Laki-laki,26-45,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
1/24/2023,2023,1,Jakarta Selatan,462,108,25,35,Cerah,Dini Hari,Truk,Kecepatan Berlebih,Jalan Provinsi,Baik,>60,Simpang T,Laki-laki,>50,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,7350000000
7/1/2022,2022,7,Makassar,381,384,25,11,Cerah,Dini Hari,Truk,Kecepatan Berlebih,Jalan Kota,Baik,>60,Simpang 4,Laki-laki,17-25,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,20670000000
6/28/2021,2021,6,Jakarta Selatan,483,468,29,22,Cerah,Dini Hari,Motor,Kurang Jarak Aman,Jalan Provinsi,Rusak,>60,Tikungan,Laki-laki,<17,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,25290000000
5/3/2025,2025,5,Jakarta Selatan,696,225,23,3,Hujan,Pagi,Mobil,Kelalaian Pengemudi,Jalan Provinsi,Baik,40-60,Simpang 4,Laki-laki,<17,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,12460000000
9/22/2025,2025,9,Jakarta Timur,858,418,28,12,Hujan,Dini Hari,Bus,Kondisi Jalan,Jalan Kota,Rusak,40-60,Tikungan,Perempuan,17-25,Tidak,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,22540000000
4/25/2024,2024,4,Medan,574,281,27,16,Cerah,Dini Hari,Motor,Rem Blong,Jalan Nasional,Berlubang,40-60,Simpang Y,Laki-laki,>50,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
8/9/2022,2022,8,Bandung,401,240,24,17,Hujan,Dini Hari,Truk,Kondisi Jalan,Jalan Nasional,Baik,<40,Lurus,Laki-laki,26-45,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
4/12/2021,2021,4,Surabaya,249,361,26,40,Cerah,Malam,Bus,Kurang Jarak Aman,Jalan Kota,Baik,>60,Lurus,Laki-laki,>50,Ya,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,20150000000
11/18/2024,2024,11,Bandung,762,435,28,23,Hujan,Dini Hari,Truk,Kurang Jarak Aman,Jalan Provinsi,Baik,40-60,Simpang 4,Laki-laki,17-25,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
8/23/2022,2022,8,Yogyakarta,444,329,28,5,Hujan,Malam,Motor,Rem Blong,Jalan Kota,Rusak,40-60,Simpang T,Perempuan,26-45,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,17950000000
5/31/2025,2025,5,Medan,698,387,22,28,Cerah,Siang,Truk,Kelalaian Pengemudi,Jalan Nasional,Berlubang,40-60,Simpang Y,Laki-laki,17-25,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,21010000000
10/15/2022,2022,10,Surabaya,525,315,29,7,Cerah,Malam,Motor,Rem Blong,Jalan Nasional,Berlubang,>60,Tikungan,Laki-laki,<17,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,17340000000
7/26/2022,2022,7,Bandung,370,185,24,65,Cerah,Siang,Truk,Kecepatan Berlebih,Jalan Kota,Berlubang,<40,Simpang 4,Laki-laki,26-45,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,11750000000
3/5/2025,2025,3,Jakarta Timur,754,449,21,4,Cerah,Pagi,Truk,Rem Blong,Jalan Nasional,Rusak,40-60,Simpang T,Perempuan,<17,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,23580000000
11/2/2022,2022,11,Bekasi,525,147,26,5,Cerah,Pagi,Motor,Kecepatan Berlebih,Jalan Nasional,Baik,40-60,Simpang 4,Perempuan,>50,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,8750000000
7/2/2022,2022,7,Palembang,505,361,24,26,Cerah,Dini Hari,Motor,Kelalaian Pengemudi,Jalan Provinsi,Rusak,<40,Lurus,Laki-laki,26-45,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,19770000000
9/1/2021,2021,9,Medan,314,439,20,59,Cerah,Pagi,Motor,Kurang Jarak Aman,Jalan Provinsi,Baik,<40,Simpang T,Perempuan,<17,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,24130000000
5/18/2021,2021,5,Makassar,299,282,27,8,Cerah,Siang,Truk,Kurang Jarak Aman,Jalan Kota,Berlubang,<40,Simpang 4,Laki-laki,17-25,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,15610000000
3/2/2025,2025,3,Bandung,708,412,22,25,Cerah,Dini Hari,Motor,Pelanggaran Lalu Lintas,Jalan Provinsi,Rusak,>60,Tikungan,Laki-laki,17-25,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
7/6/2024,2024,7,Jakarta Selatan,737,202,26,9,Hujan,Siang,Truk,Rem Blong,Jalan Provinsi,Berlubang,>60,Simpang 4,Perempuan,>50,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,11580000000
11/30/2022,2022,11,Semarang,546,481,29,16,Cerah,Siang,Bus,Kondisi Jalan,Jalan Kota,Baik,40-60,Simpang T,Laki-laki,17-25,Ya,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,25820000000
12/18/2022,2022,12,Bandung,802,193,23,38,Hujan,Malam,Motor,Kondisi Jalan,Jalan Provinsi,Baik,>60,Simpang 4,Perempuan,26-45,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,11560000000
3/12/2021,2021,3,Jakarta Selatan,215,145,20,36,Hujan,Siang,Truk,Kurang Jarak Aman,Jalan Nasional,Rusak,>60,Simpang 4,Laki-laki,<17,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,8970000000
4/12/2021,2021,4,Medan,202,192,30,0,Cerah,Dini Hari,Bus,Kecepatan Berlebih,Jalan Nasional,Berlubang,40-60,Simpang 4,Perempuan,17-25,Tidak,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,11100000000
10/2/2022,2022,10,Palembang,533,486,24,24,Cerah,Malam,Bus,Kelalaian Pengemudi,Jalan Nasional,Berlubang,40-60,Simpang 4,Perempuan,>50,Tidak,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,25980000000
9/1/2025,2025,9,Medan,790,468,22,11,Cerah,Pagi,Truk,Rem Blong,Jalan Nasional,Berlubang,40-60,Simpang 4,Perempuan,17-25,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,24720000000
11/9/2022,2022,11,Yogyakarta,494,140,30,42,Cerah,Malam,Mobil,Rem Blong,Jalan Kota,Berlubang,>60,Simpang T,Perempuan,17-25,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,9340000000
12/14/2025,2025,12,Bandung,1063,275,26,7,Hujan,Siang,Mobil,Kelalaian Pengemudi,Jalan Provinsi,Rusak,40-60,Simpang 4,Laki-laki,17-25,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,15190000000
11/29/2024,2024,11,Surabaya,778,242,20,51,Hujan,Malam,Truk,Kelalaian Pengemudi,Jalan Kota,Berlubang,>60,Simpang T,Perempuan,17-25,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,14120000000
10/18/2024,2024,10,Bekasi,700,362,26,41,Cerah,Siang,Truk,Kecepatan Berlebih,Jalan Nasional,Rusak,>60,Simpang 4,Perempuan,26-45,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,20220000000
12/28/2025,2025,12,Jakarta Selatan,1153,126,28,22,Hujan,Malam,Bus,Kondisi Jalan,Jalan Nasional,Berlubang,40-60,Tikungan,Perempuan,>50,Tidak,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,8140000000
5/9/2022,2022,5,Semarang,364,297,24,3,Hujan,Siang,Truk,Kelalaian Pengemudi,Jalan Nasional,Baik,<40,Lurus,Perempuan,17-25,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,16110000000
1/15/2023,2023,1,Jakarta Selatan,423,244,22,47,Cerah,Siang,Bus,Kelalaian Pengemudi,Jalan Kota,Berlubang,<40,Simpang 4,Perempuan,>50,Ya,umum,tunggal,penumpang,ya,UU 33/1964,meninggal,14240000000
5/1/2024,2024,5,Bekasi,587,413,21,17,Hujan,Dini Hari,Motor,Kelalaian Pengemudi,Jalan Nasional,Rusak,>60,Tikungan,Laki-laki,26-45,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,22040000000
9/30/2024,2024,9,Yogyakarta,621,416,25,20,Hujan,Malam,Mobil,Kondisi Jalan,Jalan Provinsi,Berlubang,<40,Simpang T,Laki-laki,>50,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,22450000000
7/11/2023,2023,7,Surabaya,608,174,28,32,Hujan,Malam,Motor,Pelanggaran Lalu Lintas,Jalan Kota,Rusak,40-60,Simpang T,Perempuan,<17,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,10740000000
6/23/2021,2021,6,Surabaya,439,428,22,16,Hujan,Dini Hari,Motor,Rem Blong,Jalan Nasional,Rusak,40-60,Simpang Y,Perempuan,>50,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
1/19/2023,2023,1,Palembang,443,315,21,17,Cerah,Pagi,Bus,Pelanggaran Lalu Lintas,Jalan Kota,Rusak,40-60,Simpang T,Laki-laki,>50,Tidak,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,17140000000
12/12/2023,2023,12,Makassar,931,132,28,32,Cerah,Dini Hari,Motor,Kondisi Jalan,Jalan Provinsi,Rusak,<40,Simpang 4,Perempuan,<17,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,8640000000
4/1/2025,2025,4,Bandung,745,269,20,44,Cerah,Dini Hari,Mobil,Rem Blong,Jalan Kota,Rusak,<40,Lurus,Perempuan,>50,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,15330000000
5/2/2022,2022,5,Jakarta Selatan,456,325,24,29,Cerah,Pagi,Truk,Kondisi Jalan,Jalan Kota,Baik,>60,Simpang 4,Laki-laki,26-45,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,18030000000
7/12/2021,2021,7,Yogyakarta,331,222,24,7,Hujan,Malam,Bus,Rem Blong,Jalan Nasional,Baik,>60,Simpang 4,Perempuan,<17,Tidak,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,12440000000
9/15/2025,2025,9,Bandung,817,328,22,44,Cerah,Dini Hari,Mobil,Kurang Jarak Aman,Jalan Provinsi,Baik,40-60,Simpang T,Laki-laki,17-25,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,18380000000
2/14/2024,2024,2,Jakarta Timur,637,146,29,32,Cerah,Dini Hari,Truk,Kelalaian Pengemudi,Jalan Nasional,Rusak,<40,Lurus,Laki-laki,26-45,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
1/29/2023,2023,1,Makassar,465,161,24,9,Hujan,Pagi,Mobil,Kecepatan Berlebih,Jalan Kota,Baik,<40,Lurus,Perempuan,17-25,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,9430000000
3/5/2021,2021,3,Jakarta Timur,273,463,27,17,Cerah,Malam,Motor,Pelanggaran Lalu Lintas,Jalan Kota,Rusak,<40,Simpang Y,Laki-laki,17-25,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
7/22/2022,2022,7,Bekasi,501,241,26,52,Cerah,Malam,Motor,Kurang Jarak Aman,Jalan Nasional,Baik,40-60,Simpang T,Laki-laki,17-25,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
9/8/2023,2023,9,Makassar,525,285,23,11,Cerah,Malam,Truk,Kecepatan Berlebih,Jalan Nasional,Berlubang,<40,Lurus,Laki-laki,<17,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,15620000000
2/4/2025,2025,2,Medan,770,389,30,72,Cerah,Malam,Bus,Kecepatan Berlebih,Jalan Kota,Rusak,>60,Tikungan,Perempuan,<17,Tidak,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,22390000000
2/6/2023,2023,2,Bekasi,445,308,27,34,Cerah,Pagi,Bus,Kecepatan Berlebih,Jalan Provinsi,Berlubang,>60,Simpang T,Perempuan,<17,Ya,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,17430000000
10/20/2021,2021,10,Bandung,281,231,20,30,Hujan,Siang,Truk,Kondisi Jalan,Jalan Kota,Baik,<40,Lurus,Perempuan,>50,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,13150000000
4/3/2023,2023,4,Palembang,567,463,24,44,Hujan,Siang,Mobil,Rem Blong,Jalan Kota,Berlubang,40-60,Simpang 4,Perempuan,26-45,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,25230000000
2/22/2021,2021,2,Surabaya,195,242,29,18,Hujan,Dini Hari,Bus,Kelalaian Pengemudi,Jalan Nasional,Berlubang,<40,Simpang T,Laki-laki,>50,Tidak,umum,tunggal,penumpang,ya,UU 33/1964,meninggal,13910000000
10/26/2022,2022,10,Medan,452,402,20,7,Cerah,Pagi,Mobil,Kondisi Jalan,Jalan Nasional,Baik,40-60,Simpang Y,Laki-laki,17-25,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
12/19/2025,2025,12,Surabaya,947,484,21,16,Cerah,Siang,Bus,Kondisi Jalan,Jalan Nasional,Berlubang,40-60,Simpang 4,Perempuan,26-45,Ya,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,25570000000
8/24/2024,2024,8,Bekasi,637,394,24,43,Cerah,Dini Hari,Mobil,Kurang Jarak Aman,Jalan Provinsi,Berlubang,40-60,Lurus,Laki-laki,26-45,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,21760000000
9/5/2022,2022,9,Medan,410,164,27,31,Cerah,Pagi,Motor,Kondisi Jalan,Jalan Provinsi,Berlubang,>60,Simpang T,Laki-laki,26-45,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
12/4/2025,2025,12,Makassar,1038,233,26,13,Cerah,Dini Hari,Mobil,Rem Blong,Jalan Provinsi,Baik,>60,Simpang 4,Laki-laki,26-45,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
10/6/2024,2024,10,Bekasi,719,123,28,41,Cerah,Siang,Truk,Kecepatan Berlebih,Jalan Nasional,Rusak,>60,Simpang T,Laki-laki,>50,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
1/4/2024,2024,1,Surabaya,623,241,30,6,Cerah,Malam,Mobil,Kurang Jarak Aman,Jalan Kota,Berlubang,>60,Tikungan,Laki-laki,>50,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,13670000000
4/15/2024,2024,4,Yogyakarta,586,259,29,14,Cerah,Siang,Truk,Rem Blong,Jalan Kota,Baik,>60,Simpang 4,Laki-laki,>50,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,14680000000
11/26/2025,2025,11,Yogyakarta,771,243,22,10,Hujan,Siang,Mobil,Kelalaian Pengemudi,Jalan Provinsi,Berlubang,>60,Simpang T,Perempuan,<17,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,13450000000
6/5/2021,2021,6,Bekasi,616,337,28,13,Hujan,Siang,Mobil,Rem Blong,Jalan Nasional,Rusak,<40,Tikungan,Laki-laki,<17,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,18510000000
4/25/2025,2025,4,Bandung,758,317,30,14,Hujan,Malam,Truk,Kurang Jarak Aman,Jalan Nasional,Rusak,<40,Simpang T,Perempuan,<17,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,17630000000
11/2/2021,2021,11,Surabaya,427,161,30,28,Cerah,Malam,Bus,Kecepatan Berlebih,Jalan Nasional,Baik,<40,Simpang T,Perempuan,17-25,Tidak,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,10110000000
6/3/2022,2022,6,Palembang,674,234,28,9,Cerah,Dini Hari,Bus,Kondisi Jalan,Jalan Kota,Baik,>60,Simpang Y,Perempuan,<17,Ya,umum,tunggal,penumpang,ya,UU 33/1964,meninggal,13280000000
11/15/2023,2023,11,Jakarta Selatan,657,486,20,18,Cerah,Pagi,Truk,Kecepatan Berlebih,Jalan Kota,Baik,40-60,Tikungan,Perempuan,>50,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,25660000000
7/15/2021,2021,7,Jakarta Timur,366,233,29,21,Cerah,Dini Hari,Mobil,Pelanggaran Lalu Lintas,Jalan Kota,Baik,<40,Lurus,Laki-laki,17-25,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,13520000000
3/9/2022,2022,3,Yogyakarta,336,354,21,21,Cerah,Siang,Motor,Kondisi Jalan,Jalan Provinsi,Rusak,<40,Simpang Y,Perempuan,>50,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,19170000000
1/4/2024,2024,1,Bekasi,607,171,25,23,Hujan,Siang,Bus,Kondisi Jalan,Jalan Kota,Baik,<40,Simpang T,Perempuan,>50,Tidak,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,10260000000
5/23/2025,2025,5,Jakarta Timur,688,386,28,7,Hujan,Siang,Mobil,Kelalaian Pengemudi,Jalan Nasional,Berlubang,>60,Tikungan,Laki-laki,26-45,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,20840000000
9/10/2025,2025,9,Jakarta Timur,829,110,30,12,Hujan,Dini Hari,Bus,Kondisi Jalan,Jalan Kota,Rusak,>60,Simpang Y,Perempuan,17-25,Ya,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,7240000000
11/21/2025,2025,11,Yogyakarta,778,107,20,51,Cerah,Siang,Mobil,Rem Blong,Jalan Nasional,Berlubang,40-60,Lurus,Laki-laki,>50,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
12/29/2022,2022,12,Palembang,743,197,21,1,Hujan,Siang,Motor,Pelanggaran Lalu Lintas,Jalan Provinsi,Rusak,<40,Simpang T,Perempuan,26-45,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,10920000000
1/19/2024,2024,1,Semarang,571,345,30,35,Cerah,Pagi,Bus,Rem Blong,Jalan Provinsi,Rusak,>60,Tikungan,Laki-laki,>50,Tidak,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,19450000000
7/1/2023,2023,7,Yogyakarta,592,319,25,5,Cerah,Malam,Motor,Kelalaian Pengemudi,Jalan Nasional,Berlubang,40-60,Lurus,Perempuan,26-45,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,17300000000
10/24/2025,2025,10,Jakarta Timur,834,298,29,56,Hujan,Dini Hari,Bus,Rem Blong,Jalan Provinsi,Rusak,40-60,Tikungan,Perempuan,>50,Ya,umum,tunggal,penumpang,ya,UU 33/1964,meninggal,17470000000
1/27/2023,2023,1,Bandung,528,452,25,2,Cerah,Dini Hari,Motor,Pelanggaran Lalu Lintas,Jalan Provinsi,Baik,<40,Tikungan,Laki-laki,26-45,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
8/1/2022,2022,8,Palembang,436,123,21,8,Cerah,Malam,Mobil,Pelanggaran Lalu Lintas,Jalan Provinsi,Baik,>60,Simpang 4,Laki-laki,17-25,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
9/25/2024,2024,9,Bandung,660,298,22,13,Hujan,Pagi,Bus,Kecepatan Berlebih,Jalan Provinsi,Baik,40-60,Simpang T,Laki-laki,>50,Ya,umum,multi_kendaraan,penumpang,ya,UU 33/1964,meninggal,16260000000
7/23/2022,2022,7,Bekasi,350,216,27,36,Hujan,Dini Hari,Truk,Kelalaian Pengemudi,Jalan Provinsi,Rusak,40-60,Lurus,Laki-laki,<17,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,12870000000
1/13/2022,2022,1,Yogyakarta,309,479,29,12,Cerah,Siang,Motor,Kecepatan Berlebih,Jalan Provinsi,Baik,40-60,Simpang Y,Perempuan,>50,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,25640000000
11/2/2021,2021,11,Bandung,359,379,20,59,Hujan,Dini Hari,Mobil,Kecepatan Berlebih,Jalan Nasional,Rusak,>60,Simpang T,Laki-laki,17-25,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,21130000000
6/11/2023,2023,6,Surabaya,844,345,25,38,Hujan,Malam,Truk,Kurang Jarak Aman,Jalan Kota,Berlubang,<40,Simpang 4,Laki-laki,17-25,Ya,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
11/10/2025,2025,11,Palembang,867,105,28,40,Hujan,Pagi,Mobil,Kecepatan Berlebih,Jalan Nasional,Baik,<40,Simpang 4,Laki-laki,17-25,Tidak,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,7450000000
9/17/2022,2022,9,Jakarta Timur,472,125,24,12,Hujan,Pagi,Motor,Pelanggaran Lalu Lintas,Jalan Kota,Berlubang,>60,Simpang 4,Laki-laki,26-45,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
1/15/2022,2022,1,Bekasi,337,177,26,39,Cerah,Malam,Mobil,Kelalaian Pengemudi,Jalan Provinsi,Baik,>60,Simpang 4,Laki-laki,>50,Tidak,pribadi,tunggal,pengemudi,tidak,tidak_dijamin,tidak_ada,0
4/18/2025,2025,4,Palembang,665,467,27,35,Cerah,Dini Hari,Motor,Kondisi Jalan,Jalan Provinsi,Berlubang,40-60,Simpang Y,Laki-laki,>50,Ya,pribadi,multi_kendaraan,pengemudi,ya,UU 34/1964,meninggal,25400000000
